study_accession,sample_accession,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,bam_match,samplename
PRJEB34634,SAMEA5989477,ERX3572812,ERR3574574,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574574/ERR3574574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574574/ERR3574574_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574574/WTCHG_457711_227134.bam,,WTCHG_457711_227134,RHB21
PRJEB34634,SAMEA5989477,ERX3572813,ERR3574575,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574575/ERR3574575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574575/ERR3574575_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574575/WTCHG_457712_227134.bam,,WTCHG_457712_227134,RHB21
PRJEB34634,SAMEA5989477,ERX3572814,ERR3574576,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574576/ERR3574576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574576/ERR3574576_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574576/WTCHG_457713_227134.bam,,WTCHG_457713_227134,RHB21
PRJEB34634,SAMEA5989477,ERX3572815,ERR3574577,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574577/ERR3574577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574577/ERR3574577_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574577/WTCHG_457714_227134.bam,,WTCHG_457714_227134,RHB21
PRJEB34634,SAMEA5989477,ERX3572816,ERR3574578,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574578/ERR3574578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574578/ERR3574578_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574578/WTCHG_461227_227134.bam,,WTCHG_461227_227134,RHB21
PRJEB34634,SAMEA5989477,ERX3572817,ERR3574579,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574579/ERR3574579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574579/ERR3574579_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574579/WTCHG_461228_227134.bam,,WTCHG_461228_227134,RHB21
PRJEB34634,SAMEA5989477,ERX3572818,ERR3574580,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574580/ERR3574580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574580/ERR3574580_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574580/WTCHG_455360_228146.bam,,WTCHG_455360_228146,RHB22
PRJEB34634,SAMEA5989477,ERX3572819,ERR3574581,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574581/ERR3574581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574581/ERR3574581_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574581/WTCHG_456624_228146.bam,,WTCHG_456624_228146,RHB22
PRJEB34634,SAMEA5989477,ERX3572820,ERR3574582,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574582/ERR3574582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574582/ERR3574582_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574582/WTCHG_457295_228146.bam,,WTCHG_457295_228146,RHB22
PRJEB34634,SAMEA5989477,ERX3572821,ERR3574583,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574583/ERR3574583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574583/ERR3574583_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574583/WTCHG_457296_228146.bam,,WTCHG_457296_228146,RHB22
PRJEB34634,SAMEA5989477,ERX3572822,ERR3574584,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574584/ERR3574584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574584/ERR3574584_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574584/WTCHG_457297_228146.bam,,WTCHG_457297_228146,RHB22
PRJEB34634,SAMEA5989477,ERX3572823,ERR3574585,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574585/ERR3574585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574585/ERR3574585_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574585/WTCHG_457298_228146.bam,,WTCHG_457298_228146,RHB22
PRJEB34634,SAMEA5989477,ERX3572824,ERR3574586,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574586/ERR3574586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574586/ERR3574586_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574586/WTCHG_457710_228146.bam,,WTCHG_457710_228146,RHB22
PRJEB34634,SAMEA5989477,ERX3572825,ERR3574587,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574587/ERR3574587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574587/ERR3574587_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574587/WTCHG_457711_228146.bam,,WTCHG_457711_228146,RHB22
PRJEB34634,SAMEA5989477,ERX3572826,ERR3574588,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574588/ERR3574588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574588/ERR3574588_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574588/WTCHG_457712_228146.bam,,WTCHG_457712_228146,RHB22
PRJEB34634,SAMEA5989477,ERX3572827,ERR3574589,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574589/ERR3574589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574589/ERR3574589_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574589/WTCHG_457713_228146.bam,,WTCHG_457713_228146,RHB22
PRJEB34634,SAMEA5989477,ERX3572828,ERR3574590,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574590/ERR3574590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574590/ERR3574590_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574590/WTCHG_457714_228146.bam,,WTCHG_457714_228146,RHB22
PRJEB34634,SAMEA5989477,ERX3572829,ERR3574591,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574591/ERR3574591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574591/ERR3574591_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574591/WTCHG_461227_228146.bam,,WTCHG_461227_228146,RHB22
PRJEB34634,SAMEA5989477,ERX3572830,ERR3574592,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574592/ERR3574592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574592/ERR3574592_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574592/WTCHG_461228_228146.bam,,WTCHG_461228_228146,RHB22
PRJEB34634,SAMEA5989477,ERX3572831,ERR3574593,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574593/ERR3574593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574593/ERR3574593_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574593/WTCHG_455360_229158.bam,,WTCHG_455360_229158,RHB23
PRJEB34634,SAMEA5989477,ERX3572832,ERR3574594,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574594/ERR3574594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574594/ERR3574594_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574594/WTCHG_456624_229158.bam,,WTCHG_456624_229158,RHB23
PRJEB34634,SAMEA5989477,ERX3572833,ERR3574595,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574595/ERR3574595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574595/ERR3574595_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574595/WTCHG_457295_229158.bam,,WTCHG_457295_229158,RHB23
PRJEB34634,SAMEA5989477,ERX3572834,ERR3574596,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574596/ERR3574596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574596/ERR3574596_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574596/WTCHG_457296_229158.bam,,WTCHG_457296_229158,RHB23
PRJEB34634,SAMEA5989477,ERX3572835,ERR3574597,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574597/ERR3574597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574597/ERR3574597_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574597/WTCHG_457297_229158.bam,,WTCHG_457297_229158,RHB23
PRJEB34634,SAMEA5989477,ERX3572836,ERR3574598,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574598/ERR3574598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574598/ERR3574598_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574598/WTCHG_457298_229158.bam,,WTCHG_457298_229158,RHB23
PRJEB34634,SAMEA5989477,ERX3572837,ERR3574599,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574599/ERR3574599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574599/ERR3574599_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574599/WTCHG_457710_229158.bam,,WTCHG_457710_229158,RHB23
PRJEB34634,SAMEA5989477,ERX3572838,ERR3574600,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574600/ERR3574600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574600/ERR3574600_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574600/WTCHG_457711_229158.bam,,WTCHG_457711_229158,RHB23
PRJEB34634,SAMEA5989477,ERX3572839,ERR3574601,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574601/ERR3574601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574601/ERR3574601_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574601/WTCHG_457712_229158.bam,,WTCHG_457712_229158,RHB23
PRJEB34634,SAMEA5989477,ERX3572840,ERR3574602,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574602/ERR3574602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574602/ERR3574602_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574602/WTCHG_457713_229158.bam,,WTCHG_457713_229158,RHB23
PRJEB34634,SAMEA5989477,ERX3572841,ERR3574603,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574603/ERR3574603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574603/ERR3574603_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574603/WTCHG_457714_229158.bam,,WTCHG_457714_229158,RHB23
PRJEB34634,SAMEA5989477,ERX3572842,ERR3574604,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574604/ERR3574604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574604/ERR3574604_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574604/WTCHG_461227_229158.bam,,WTCHG_461227_229158,RHB23
PRJEB34634,SAMEA5989477,ERX3572843,ERR3574605,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574605/ERR3574605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574605/ERR3574605_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574605/WTCHG_461228_229158.bam,,WTCHG_461228_229158,RHB23
PRJEB34634,SAMEA5989477,ERX3572844,ERR3574606,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574606/ERR3574606_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574606/ERR3574606_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574606/WTCHG_455360_230170.bam,,WTCHG_455360_230170,RHB24
PRJEB34634,SAMEA5989477,ERX3572845,ERR3574607,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574607/ERR3574607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574607/ERR3574607_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574607/WTCHG_456624_230170.bam,,WTCHG_456624_230170,RHB24
PRJEB34634,SAMEA5989477,ERX3572846,ERR3574608,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574608/ERR3574608_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574608/ERR3574608_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574608/WTCHG_457295_230170.bam,,WTCHG_457295_230170,RHB24
PRJEB34634,SAMEA5989477,ERX3572847,ERR3574609,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574609/ERR3574609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574609/ERR3574609_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574609/WTCHG_457296_230170.bam,,WTCHG_457296_230170,RHB24
PRJEB34634,SAMEA5989477,ERX3572848,ERR3574610,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574610/ERR3574610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574610/ERR3574610_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574610/WTCHG_457297_230170.bam,,WTCHG_457297_230170,RHB24
PRJEB34634,SAMEA5989477,ERX3572849,ERR3574611,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574611/ERR3574611_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574611/ERR3574611_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574611/WTCHG_457298_230170.bam,,WTCHG_457298_230170,RHB24
PRJEB34634,SAMEA5989477,ERX3572850,ERR3574612,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574612/ERR3574612_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574612/ERR3574612_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574612/WTCHG_457710_230170.bam,,WTCHG_457710_230170,RHB24
PRJEB34634,SAMEA5989477,ERX3572851,ERR3574613,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574613/ERR3574613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574613/ERR3574613_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574613/WTCHG_457711_230170.bam,,WTCHG_457711_230170,RHB24
PRJEB34634,SAMEA5989477,ERX3572852,ERR3574614,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574614/ERR3574614_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574614/ERR3574614_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574614/WTCHG_457712_230170.bam,,WTCHG_457712_230170,RHB24
PRJEB34634,SAMEA5989477,ERX3572853,ERR3574615,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574615/ERR3574615_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574615/ERR3574615_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574615/WTCHG_457713_230170.bam,,WTCHG_457713_230170,RHB24
PRJEB34634,SAMEA5989477,ERX3572854,ERR3574616,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574616/ERR3574616_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574616/ERR3574616_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574616/WTCHG_457714_230170.bam,,WTCHG_457714_230170,RHB24
PRJEB34634,SAMEA5989477,ERX3572855,ERR3574617,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574617/ERR3574617_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574617/ERR3574617_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574617/WTCHG_461227_230170.bam,,WTCHG_461227_230170,RHB24
PRJEB34634,SAMEA5989477,ERX3572856,ERR3574618,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574618/ERR3574618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574618/ERR3574618_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574618/WTCHG_461228_230170.bam,,WTCHG_461228_230170,RHB24
PRJEB34634,SAMEA5989477,ERX3572857,ERR3574619,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574619/ERR3574619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574619/ERR3574619_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574619/WTCHG_455360_231182.bam,,WTCHG_455360_231182,RHB25
PRJEB34634,SAMEA5989477,ERX3572858,ERR3574620,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574620/ERR3574620_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574620/ERR3574620_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574620/WTCHG_456624_231182.bam,,WTCHG_456624_231182,RHB25
PRJEB34634,SAMEA5989477,ERX3572859,ERR3574621,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574621/ERR3574621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574621/ERR3574621_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574621/WTCHG_457295_231182.bam,,WTCHG_457295_231182,RHB25
PRJEB34634,SAMEA5989477,ERX3572860,ERR3574622,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574622/ERR3574622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574622/ERR3574622_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574622/WTCHG_457296_231182.bam,,WTCHG_457296_231182,RHB25
PRJEB34634,SAMEA5989477,ERX3572861,ERR3574623,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574623/ERR3574623_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574623/ERR3574623_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574623/WTCHG_457297_231182.bam,,WTCHG_457297_231182,RHB25
PRJEB34634,SAMEA5989477,ERX3572862,ERR3574624,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574624/ERR3574624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574624/ERR3574624_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574624/WTCHG_457298_231182.bam,,WTCHG_457298_231182,RHB25
PRJEB34634,SAMEA5989477,ERX3572863,ERR3574625,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574625/ERR3574625_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574625/ERR3574625_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574625/WTCHG_457710_231182.bam,,WTCHG_457710_231182,RHB25
PRJEB34634,SAMEA5989477,ERX3572864,ERR3574626,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574626/ERR3574626_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574626/ERR3574626_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574626/WTCHG_457711_231182.bam,,WTCHG_457711_231182,RHB25
PRJEB34634,SAMEA5989477,ERX3572865,ERR3574627,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574627/ERR3574627_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574627/ERR3574627_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574627/WTCHG_457712_231182.bam,,WTCHG_457712_231182,RHB25
PRJEB34634,SAMEA5989477,ERX3572866,ERR3574628,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574628/ERR3574628_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574628/ERR3574628_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574628/WTCHG_457713_231182.bam,,WTCHG_457713_231182,RHB25
PRJEB34634,SAMEA5989477,ERX3572867,ERR3574629,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574629/ERR3574629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574629/ERR3574629_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574629/WTCHG_457714_231182.bam,,WTCHG_457714_231182,RHB25
PRJEB34634,SAMEA5989477,ERX3572868,ERR3574630,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574630/ERR3574630_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574630/ERR3574630_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574630/WTCHG_461227_231182.bam,,WTCHG_461227_231182,RHB25
PRJEB34634,SAMEA5989477,ERX3572869,ERR3574631,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574631/ERR3574631_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574631/ERR3574631_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574631/WTCHG_461228_231182.bam,,WTCHG_461228_231182,RHB25
PRJEB34634,SAMEA5989477,ERX3572870,ERR3574632,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574632/ERR3574632_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574632/ERR3574632_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574632/WTCHG_455360_232194.bam,,WTCHG_455360_232194,RHB26
PRJEB34634,SAMEA5989477,ERX3572871,ERR3574633,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574633/ERR3574633_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574633/ERR3574633_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574633/WTCHG_456624_232194.bam,,WTCHG_456624_232194,RHB26
PRJEB34634,SAMEA5989477,ERX3572872,ERR3574634,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574634/ERR3574634_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574634/ERR3574634_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574634/WTCHG_457295_232194.bam,,WTCHG_457295_232194,RHB26
PRJEB34634,SAMEA5989477,ERX3572873,ERR3574635,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574635/ERR3574635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574635/ERR3574635_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574635/WTCHG_457296_232194.bam,,WTCHG_457296_232194,RHB26
PRJEB34634,SAMEA5989477,ERX3572874,ERR3574636,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574636/ERR3574636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574636/ERR3574636_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574636/WTCHG_457297_232194.bam,,WTCHG_457297_232194,RHB26
