run_accession,analysis_accession,sample_accession,study_accession,analysis_type,tax_id,scientific_name,submitted_ftp,study_accession,experiment_accession,fastq_ftp,submitted_ftp,sra_ftp,bam_match,samplename
ERR3574039,ERZ2272348,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272348/ERR3574039.fasta.gz,PRJEB34634,ERX3572277,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574039/ERR3574039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574039/ERR3574039_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574039/WTCHG_550636_286164.bam,,WTCHG_550636_286164,WIT-DW-1000-WIN
ERR3574040,ERZ2271749,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271749/ERR3574040.fasta.gz,PRJEB34634,ERX3572278,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574040/ERR3574040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574040/ERR3574040_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574040/WTCHG_551515_286164.bam,,WTCHG_551515_286164,WIT-DW-1000-WIN
ERR3574041,ERZ2271879,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271879/ERR3574041.fasta.gz,PRJEB34634,ERX3572279,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574041/ERR3574041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574041/ERR3574041_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574041/WTCHG_551514_286164.bam,,WTCHG_551514_286164,WIT-DW-1000-WIN
ERR3574042,ERZ2226998,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2226998/ERR3574042.fasta.gz,PRJEB34634,ERX3572280,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574042/ERR3574042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574042/ERR3574042_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574042/WTCHG_554367_286164.bam,,WTCHG_554367_286164,WIT-DW-1000-WIN
ERR3574043,ERZ2271959,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271959/ERR3574043.fasta.gz,PRJEB34634,ERX3572281,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574043/ERR3574043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574043/ERR3574043_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574043/WTCHG_554366_286164.bam,,WTCHG_554366_286164,WIT-DW-1000-WIN
ERR3574044,ERZ2270347,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270347/ERR3574044.fasta.gz,PRJEB34634,ERX3572282,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574044/ERR3574044_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574044/ERR3574044_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574044/WTCHG_555221_286164.bam,,WTCHG_555221_286164,WIT-DW-1000-WIN
ERR3574045,ERZ2270365,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270365/ERR3574045.fasta.gz,PRJEB34634,ERX3572283,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574045/ERR3574045_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574045/ERR3574045_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574045/WTCHG_555218_286164.bam,,WTCHG_555218_286164,WIT-DW-1000-WIN
ERR3574046,ERZ2270445,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270445/ERR3574046.fasta.gz,PRJEB34634,ERX3572284,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574046/ERR3574046_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574046/ERR3574046_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574046/WTCHG_555215_286164.bam,,WTCHG_555215_286164,WIT-DW-1000-WIN
ERR3574047,ERZ2272369,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272369/ERR3574047.fasta.gz,PRJEB34634,ERX3572285,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574047/ERR3574047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574047/ERR3574047_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574047/WTCHG_555219_286164.bam,,WTCHG_555219_286164,WIT-DW-1000-WIN
ERR3574048,ERZ2272669,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272669/ERR3574048.fasta.gz,PRJEB34634,ERX3572286,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574048/ERR3574048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574048/ERR3574048_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574048/WTCHG_555216_286164.bam,,WTCHG_555216_286164,WIT-DW-1000-WIN
ERR3574049,ERZ2271653,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271653/ERR3574049.fasta.gz,PRJEB34634,ERX3572287,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574049/ERR3574049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574049/ERR3574049_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574049/WTCHG_555220_286164.bam,,WTCHG_555220_286164,WIT-DW-1000-WIN
ERR3574050,ERZ2271979,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271979/ERR3574050.fasta.gz,PRJEB34634,ERX3572288,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574050/ERR3574050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574050/ERR3574050_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574050/WTCHG_555217_286164.bam,,WTCHG_555217_286164,WIT-DW-1000-WIN
ERR3574051,ERZ2272294,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272294/ERR3574051.fasta.gz,PRJEB34634,ERX3572289,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574051/ERR3574051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574051/ERR3574051_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574051/WTCHG_555214_286164.bam,,WTCHG_555214_286164,WIT-DW-1000-WIN
ERR3574052,ERZ2271591,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271591/ERR3574052.fasta.gz,PRJEB34634,ERX3572290,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574052/ERR3574052_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574052/ERR3574052_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574052/WTCHG_559240_286164.bam,,WTCHG_559240_286164,WIT-DW-1000-WIN
ERR3574053,ERZ2272775,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272775/ERR3574053.fasta.gz,PRJEB34634,ERX3572291,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574053/ERR3574053_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574053/ERR3574053_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574053/WTCHG_559244_286164.bam,,WTCHG_559244_286164,WIT-DW-1000-WIN
ERR3574054,ERZ2271594,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271594/ERR3574054.fasta.gz,PRJEB34634,ERX3572292,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574054/ERR3574054_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574054/ERR3574054_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574054/WTCHG_559243_286164.bam,,WTCHG_559243_286164,WIT-DW-1000-WIN
ERR3574055,ERZ2270300,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270300/ERR3574055.fasta.gz,PRJEB34634,ERX3572293,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574055/ERR3574055_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574055/ERR3574055_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574055/WTCHG_559241_286164.bam,,WTCHG_559241_286164,WIT-DW-1000-WIN
ERR3574056,ERZ2270219,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270219/ERR3574056.fasta.gz,PRJEB34634,ERX3572294,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574056/ERR3574056_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574056/ERR3574056_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574056/WTCHG_559242_286164.bam,,WTCHG_559242_286164,WIT-DW-1000-WIN
ERR3574057,ERZ2272006,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272006/ERR3574057.fasta.gz,PRJEB34634,ERX3572295,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574057/ERR3574057_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574057/ERR3574057_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574057/WTCHG_550636_279175.bam,,WTCHG_550636_279175,WIT-DW-250-AUT
ERR3574058,ERZ2227180,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2227180/ERR3574058.fasta.gz,PRJEB34634,ERX3572296,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574058/ERR3574058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574058/ERR3574058_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574058/WTCHG_551514_279175.bam,,WTCHG_551514_279175,WIT-DW-250-AUT
ERR3574059,ERZ2226774,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2226774/ERR3574059.fasta.gz,PRJEB34634,ERX3572297,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574059/ERR3574059_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574059/ERR3574059_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574059/WTCHG_551515_279175.bam,,WTCHG_551515_279175,WIT-DW-250-AUT
ERR3574060,ERZ2270474,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270474/ERR3574060.fasta.gz,PRJEB34634,ERX3572298,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574060/ERR3574060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574060/ERR3574060_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574060/WTCHG_554366_279175.bam,,WTCHG_554366_279175,WIT-DW-250-AUT
ERR3574061,ERZ2272482,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272482/ERR3574061.fasta.gz,PRJEB34634,ERX3572299,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574061/ERR3574061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574061/ERR3574061_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574061/WTCHG_554367_279175.bam,,WTCHG_554367_279175,WIT-DW-250-AUT
ERR3574062,ERZ2271533,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271533/ERR3574062.fasta.gz,PRJEB34634,ERX3572300,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574062/ERR3574062_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574062/ERR3574062_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574062/WTCHG_555221_279175.bam,,WTCHG_555221_279175,WIT-DW-250-AUT
ERR3574063,ERZ2226948,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2226948/ERR3574063.fasta.gz,PRJEB34634,ERX3572301,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574063/ERR3574063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574063/ERR3574063_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574063/WTCHG_555217_279175.bam,,WTCHG_555217_279175,WIT-DW-250-AUT
ERR3574064,ERZ2270749,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270749/ERR3574064.fasta.gz,PRJEB34634,ERX3572302,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574064/ERR3574064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574064/ERR3574064_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574064/WTCHG_555216_279175.bam,,WTCHG_555216_279175,WIT-DW-250-AUT
ERR3574065,ERZ2270724,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270724/ERR3574065.fasta.gz,PRJEB34634,ERX3572303,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574065/ERR3574065_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574065/ERR3574065_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574065/WTCHG_555218_279175.bam,,WTCHG_555218_279175,WIT-DW-250-AUT
ERR3574066,ERZ2270399,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270399/ERR3574066.fasta.gz,PRJEB34634,ERX3572304,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574066/ERR3574066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574066/ERR3574066_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574066/WTCHG_555215_279175.bam,,WTCHG_555215_279175,WIT-DW-250-AUT
ERR3574067,ERZ2272662,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272662/ERR3574067.fasta.gz,PRJEB34634,ERX3572305,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574067/ERR3574067_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574067/ERR3574067_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574067/WTCHG_555220_279175.bam,,WTCHG_555220_279175,WIT-DW-250-AUT
ERR3574068,ERZ2271135,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271135/ERR3574068.fasta.gz,PRJEB34634,ERX3572306,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574068/ERR3574068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574068/ERR3574068_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574068/WTCHG_555219_279175.bam,,WTCHG_555219_279175,WIT-DW-250-AUT
ERR3574069,ERZ2272339,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272339/ERR3574069.fasta.gz,PRJEB34634,ERX3572307,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574069/ERR3574069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574069/ERR3574069_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574069/WTCHG_555214_279175.bam,,WTCHG_555214_279175,WIT-DW-250-AUT
ERR3574070,ERZ2271886,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271886/ERR3574070.fasta.gz,PRJEB34634,ERX3572308,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574070/ERR3574070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574070/ERR3574070_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574070/WTCHG_559241_279175.bam,,WTCHG_559241_279175,WIT-DW-250-AUT
ERR3574071,ERZ2272419,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272419/ERR3574071.fasta.gz,PRJEB34634,ERX3572309,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574071/ERR3574071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574071/ERR3574071_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574071/WTCHG_559240_279175.bam,,WTCHG_559240_279175,WIT-DW-250-AUT
ERR3574072,ERZ2272068,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272068/ERR3574072.fasta.gz,PRJEB34634,ERX3572310,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574072/ERR3574072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574072/ERR3574072_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574072/WTCHG_559243_279175.bam,,WTCHG_559243_279175,WIT-DW-250-AUT
ERR3574073,ERZ2271638,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271638/ERR3574073.fasta.gz,PRJEB34634,ERX3572311,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574073/ERR3574073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574073/ERR3574073_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574073/WTCHG_559244_279175.bam,,WTCHG_559244_279175,WIT-DW-250-AUT
ERR3574074,ERZ2272186,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272186/ERR3574074.fasta.gz,PRJEB34634,ERX3572312,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574074/ERR3574074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574074/ERR3574074_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574074/WTCHG_559242_279175.bam,,WTCHG_559242_279175,WIT-DW-250-AUT
ERR3574075,ERZ2271216,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271216/ERR3574075.fasta.gz,PRJEB34634,ERX3572313,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574075/ERR3574075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574075/ERR3574075_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574075/WTCHG_550636_274115.bam,,WTCHG_550636_274115,WIT-DW-250-SUM
ERR3574076,ERZ2271632,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271632/ERR3574076.fasta.gz,PRJEB34634,ERX3572314,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574076/ERR3574076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574076/ERR3574076_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574076/WTCHG_551514_274115.bam,,WTCHG_551514_274115,WIT-DW-250-SUM
ERR3574077,ERZ2270296,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270296/ERR3574077.fasta.gz,PRJEB34634,ERX3572315,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574077/ERR3574077_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574077/ERR3574077_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574077/WTCHG_551515_274115.bam,,WTCHG_551515_274115,WIT-DW-250-SUM
ERR3574078,ERZ2270311,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270311/ERR3574078.fasta.gz,PRJEB34634,ERX3572316,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574078/ERR3574078_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574078/ERR3574078_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574078/WTCHG_554366_274115.bam,,WTCHG_554366_274115,WIT-DW-250-SUM
ERR3574079,ERZ2226951,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2226951/ERR3574079.fasta.gz,PRJEB34634,ERX3572317,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574079/ERR3574079_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574079/ERR3574079_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574079/WTCHG_554367_274115.bam,,WTCHG_554367_274115,WIT-DW-250-SUM
ERR3574080,ERZ2271338,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271338/ERR3574080.fasta.gz,PRJEB34634,ERX3572318,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574080/ERR3574080_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574080/ERR3574080_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574080/WTCHG_555216_274115.bam,,WTCHG_555216_274115,WIT-DW-250-SUM
ERR3574081,ERZ2271972,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271972/ERR3574081.fasta.gz,PRJEB34634,ERX3572319,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574081/ERR3574081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574081/ERR3574081_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574081/WTCHG_555217_274115.bam,,WTCHG_555217_274115,WIT-DW-250-SUM
ERR3574082,ERZ2271537,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271537/ERR3574082.fasta.gz,PRJEB34634,ERX3572320,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574082/ERR3574082_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574082/ERR3574082_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574082/WTCHG_555214_274115.bam,,WTCHG_555214_274115,WIT-DW-250-SUM
