run_accession	experiment_accession	sample_accession	secondary_sample_accession	study_accession	secondary_study_accession	study_title	sample_title	sample_alias	scientific_name	tax_id	instrument_platform	instrument_model	library_layout	library_strategy	library_source	library_selection	read_count	base_count	fastq_ftp	fastq_bytes	fastq_md5	center_name	first_public	last_updated	sex	host	host_sex	host_status	collection_date	country	location
ERR3574834	ERX3573072	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	4955048	1486514400	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574834/ERR3574834_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574834/ERR3574834_2.fastq.gz	424818534;497391895	56836c33c17ed2920c361c0ec496b5aa;c2577cb5c4deff8d4367a1880ac17dc0	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574161	ERX3572399	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	4742573	1422771900	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574161/ERR3574161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574161/ERR3574161_2.fastq.gz	404769444;449719026	c873a06bd0367bce28aa85a1a9e413a2;3f9dd836d01e78e7cf51d9a958c13369	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3573314	ERX3571552	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	4969737	1490921100	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573314/ERR3573314_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573314/ERR3573314_2.fastq.gz	421339029;467384354	405fceb1f35932101c40e2fe6f2a7831;31e5c627f547c5ab6aa5e442bb3cfb32	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574835	ERX3573073	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	4922614	1476784200	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574835/ERR3574835_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574835/ERR3574835_2.fastq.gz	420856220;498344873	c1b3f75ab2e724b5dbf2184650c1e08f;d4a1e3917f04867677db72ac3c6081c5	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574164	ERX3572402	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	4674654	1402396200	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574164/ERR3574164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574164/ERR3574164_2.fastq.gz	402387802;441742086	2a1495cffbc9d42cae2052a29ce5f29a;7aa3395278a5b8d8f259c4d1c3765715	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3573316	ERX3571554	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	5045456	1513636800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573316/ERR3573316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573316/ERR3573316_2.fastq.gz	424637952;473126280	0601169ceb080c16187fc34e3fa5d843;59d1ea98a5421185509db2eecbbfa89b	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574836	ERX3573074	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	5093516	1528054800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574836/ERR3574836_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574836/ERR3574836_2.fastq.gz	427209101;486478200	417ba75bd62fe02bd55c41aaed5e2561;dc10d00a4f27d5b5598bdc0a807e00e2	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3573325	ERX3571563	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	7149801	2144940300	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573325/ERR3573325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573325/ERR3573325_2.fastq.gz	551924282;644774304	5b6e07708ac9373434e6cf1ccb6f03c0;cf78b04547d41c707654a701ac5bb73e	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574165	ERX3572403	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	4019454	1205836200	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574165/ERR3574165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574165/ERR3574165_2.fastq.gz	353546596;408498502	e3ceb001ea71ac74449ae5f7ea31beae;5060b1a61e8254d200c0e26eb63bbdff	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574837	ERX3573075	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	4972198	1491659400	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574837/ERR3574837_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574837/ERR3574837_2.fastq.gz	420726503;480206905	fc8035bbcc527ba0e008c7e02a9d1db0;61799ad187ffd81bc9187a9243fbbb4b	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574171	ERX3572409	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	4875000	1462500000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574171/ERR3574171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574171/ERR3574171_2.fastq.gz	372415199;418565986	f866e8732bb5d4238c906c7e76480e51;f1c9a7964e6aed1bf2e2f5b5b63bb39f	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574838	ERX3573076	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	5285585	1585675500	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574838/ERR3574838_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574838/ERR3574838_2.fastq.gz	432095799;478530383	c9d2a678543370195b603f558287af3c;f9ae97c619baf6069f39d79565185bc4	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3573326	ERX3571564	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	7152279	2145683700	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573326/ERR3573326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573326/ERR3573326_2.fastq.gz	552686443;644358461	b9aac0f39970655a36b981245ed8b748;8f21bb70c04255a58ad07bb641844708	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574844	ERX3573082	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	5341755	1602526500	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574844/ERR3574844_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574844/ERR3574844_2.fastq.gz	434641630;480036931	ec6eea898c5ba02e2764bf9a62f57a6f;690761ad41fee4c2873d44b9b723f357	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3573329	ERX3571567	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	6343817	1903145100	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573329/ERR3573329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573329/ERR3573329_2.fastq.gz	531264789;624065960	1d38c6735e819afc6c315c22774cdfd8;3afbaf449b0f4395a7ff5b57c29dcf06	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574175	ERX3572413	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	4837921	1451376300	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574175/ERR3574175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574175/ERR3574175_2.fastq.gz	395634094;441160759	583590e0255c31386b3e820e3dd6c06e;b180ccd9bcf070129274d281e328e2a2	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3573331	ERX3571569	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	7567686	2270305800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573331/ERR3573331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573331/ERR3573331_2.fastq.gz	638172602;730440806	0a0a503bda1e958e4c045cf1d6ede09b;6c269e90242c66385d213e1f5df6d20c	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574847	ERX3573085	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	5050257	1515077100	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574847/ERR3574847_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574847/ERR3574847_2.fastq.gz	423658039;478138006	c41e386974713b583c4383cbacc4fb6f;1fafc2a28f849a39ff26fea2bb0c9ab7	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574178	ERX3572416	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	4543430	1363029000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574178/ERR3574178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574178/ERR3574178_2.fastq.gz	386055769;432528289	4150d5c2b5333ba2aea76a9c66e871b7;4852483854fc682a219f2040db111a55	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574850	ERX3573088	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	4979204	1493761200	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574850/ERR3574850_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574850/ERR3574850_2.fastq.gz	421957657;471361444	1b57995ccdcf0ba9de314a6ab932d56a;d9c979096e36716156469dc6478b7ae6	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574179	ERX3572417	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	4553192	1365957600	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574179/ERR3574179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574179/ERR3574179_2.fastq.gz	384512650;435084341	cd35f5756a25b1ccaddea8743510ee5d;15aed5ca125b4b7566340fb26b41e3e5	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3573332	ERX3571570	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	7201130	2160339000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573332/ERR3573332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573332/ERR3573332_2.fastq.gz	622112743;682935595	fb313d862e485e9ae7cb396420047b91;f3dc28a205e08f1f331daf740ac2ba93	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574855	ERX3573093	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	5172470	1551741000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574855/ERR3574855_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574855/ERR3574855_2.fastq.gz	433916777;484869812	675ea90ba69e667cbbd0e3f152d57f64;9ebcd4577dd1a27be1344e403928b379	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574182	ERX3572420	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	8982668	1347400200	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574182/ERR3574182_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574182/ERR3574182_2.fastq.gz	382820820;428697361	c4c3b4414764c1198d96e1d66b9baf82;5d54314b7e930856cc011f4b5470394e	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3573333	ERX3571571	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	7798053	2339415900	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573333/ERR3573333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573333/ERR3573333_2.fastq.gz	632162754;730676273	194d9fae4802befe921a0183d1b29ed4;8850071fa1c8fe924654ddf38581e55f	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574184	ERX3572422	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	5224930	1567479000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574184/ERR3574184_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574184/ERR3574184_2.fastq.gz	465371867;531316742	b84248fe53b7cbe2cdde5684dc72874e;3c6c9c31f72ed578ea9a7a396965895b	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
ERR3574857	ERX3573095	SAMEA5989477	ERS3792294	PRJEB34634	ERP117568	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes	REHAB	RH0001-DID-DW-100-AUT	sediment metagenome	749907	ILLUMINA	Illumina HiSeq 4000	PAIRED	WGS	METAGENOMIC	RANDOM	5549911	1664973300	ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574857/ERR3574857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574857/ERR3574857_2.fastq.gz	448303838;485716848	7e00dd68ce2230f202d6e97865159733;209b0f27f7eaf9601f4daa042bc62a00	CENTRE FOR ECOLOGY AND HYDROLOGY	2020-06-30	2019-10-03					2017	United Kingdom	51.619392 N 1.251716 W
